,twitterid,Date,User,Tweet,source,likes,replycount,retweets
10,1386689031212261382,2021-04-26 14:30:03+00:00,pushsquare,UK Sales Charts: NieR Replicant Has Fantastic Debut in First Place https://t.co/A3p6F9kg4i #UK #Sales #Charts #PS5 #PS4 https://t.co/J4Vzb0exaD,"<a href=""https://hookshot.media"" rel=""nofollow"">Hookshot CMS</a>",1389,22,194
11,1386689020864860162,2021-04-26 14:30:00+00:00,AminaJMohammed,"The countdown has begun. With less than 100 days to the Global Education Summit, I urge all countries to fund the @GPforEducation – a catalyst for inclusive, quality education in the world’s poorest countries, especially for girls. #Raiseyourhand #UK #Kenya https://t.co/oCGFhBeqdn","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",309,9,102
12,1386399064049143808,2021-04-25 19:17:49+00:00,arsched,"Minister for Education @Shafqat_Mahmood should not play with lives of #Pakistani children. Cancel the exams &amp; opt for assessment as in #UK , #India #Bangladesh etc. What if #COVID19 positive children become a source of transmission? Have some sense
#PakistaniLivesMatter https://t.co/n6pYAYjfz9","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",534,46,142
13,1386386848419811328,2021-04-25 18:29:17+00:00,AdoptionsUk,"Please retweet to help Elvis and Solo find a home together #LINCOLNSHIRE 
Best friends, history of escapism, need a secure field and stable, good to handle, both aged 6, geldings.  Do you have a loving forever home for them ?💔
https://t.co/MZaZr0e0Uc
#donkeys #pets #animals #UK https://t.co/5YYnFLvu8X","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",507,15,657
14,1386279183303774212,2021-04-25 11:21:27+00:00,Kishan_Devani,"Do you think, this is the most morally defunct government you have ever seen in the #UK in modern history?

Yes          Yes          Yes
👇🏽          👇🏽           👇🏽","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",237,19,80
15,1386260270511702016,2021-04-25 10:06:18+00:00,labisiffre,"In an area benefiting from a substantial #EU financed road, transport, communications &amp; jobs project, a friend discussing what UK adults &amp; their children have lost because of #Brexit was told by Brexiteers present, “It doesn’t matter to us. We don’t go anywhere”.
Precisely.
#UK https://t.co/rvrWmBNySg","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1056,39,259
16,1386234480021721092,2021-04-25 08:23:49+00:00,snarwani,"Yes, by the #UK. Release Julian Assange and stop sending weapons to mass violators Israel, Saudi Arabia and the UAE. https://t.co/DzP5DnaXdh","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",247,8,109
17,1386061061854572544,2021-04-24 20:54:43+00:00,AdoptionsUk,"Please retweet to help Tess and Beau find a home together #WORCESTERSHIRE  
Bonded pair aged 2-5, love walks and a snooze on the sofa, need a secure garden, can live with children aged 11+ as only pets, good in the car, see details✅⭐️👇

https://t.co/LW23Jxw3i0
#dogs #pets #UK https://t.co/prDqY8ITVk","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",206,2,283
18,1385662843404554251,2021-04-23 18:32:20+00:00,whitford747,"Another Islamic terror attack in #France .
When will the UK end taking the risk of allowing young male illegal undocumented migrants arriving from the #Muslim world? 
It’s incomprehensible why #UK politicians appear to be in complete denial of the danger. https://t.co/uintTqarOZ","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",270,11,131
19,1385639911425028110,2021-04-23 17:01:13+00:00,AdoptionsUk,"Please retweet to help find Flash stolen from #WENVOE #CARDIFF🏴󠁧󠁢󠁷󠁬󠁳󠁿

Have you seen Flash, adult male Fox Terrier,  stolen 11 NOV 2020, he's microchipped and has distinctive markings Broken heart PLEASE LOOK OUT FOR HIM? 👀

https://t.co/n8YJQPIjCN
#dogs #terrier #pets #UK #England https://t.co/HwLsRdrzro","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",210,10,470
20,1385557365865525251,2021-04-23 11:33:13+00:00,mitchlafon,"On This Day - April 23rd 1988. Iron Maiden’s Seventh Son Of A Seventh Son hits #1 on the Official UK album charts. Apparently, you can play with madness... #IronMaiden #80smusic #80s #classic #ClassicHits #uk https://t.co/QQ3tLXA7qJ","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",587,31,65
21,1385468696517349376,2021-04-23 05:40:52+00:00,1nternationa1,"Please could you retweet? I want to reach #FBPE folks who are outside of my group of awesome core followers😉
#FollowBackFriday #dogecoin #Dogecoins #uk #DysonGate","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",402,73,408
22,1385387134496829442,2021-04-23 00:16:46+00:00,finnlau_cd,"With @Nus_Ghani's motion, #UK House of Commons unanimously declare #China genocide against Uyghurs.

My honour to witness this historic milestone in front of the UK Parliament, along with different allies &amp; freedom fighters.

#HongKongers stand with #Uyghurs &amp; #Tibetans https://t.co/8X4hosQV8R","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",514,14,251
23,1385140929707741187,2021-04-22 07:58:26+00:00,NewsMobileIndia,"#COVID-19: Worldwide Highest Single Day Spike So Far  

#India #USA #UK #Turkey #Brazil #Coronavirus #Covid19 #Globalpandemic https://t.co/IAUrTjMjHN","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",724,65,367
24,1385114551100788738,2021-04-22 06:13:37+00:00,AdoptionsUk,"Please retweet to help Woofy find a home #Canterbury #UK 
Aged 4,  looking for a quiet, adult home as only pet where someone as the time to help him build is confidence and keep on with training, needs a garden 

https://t.co/5IQsT053tg
#dogs #pets #England https://t.co/pUqRtRThzW","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",268,13,361
25,1384907879988305923,2021-04-21 16:32:23+00:00,AdoptionsUk,"Please retweet to help Rambo find a home #ESSEX #UK 

Aged 2 Anatolian Shepherd, gentle giant, still growing now 50kg, loves fuss, housetrained can live with children aged 12+, only pet but gets on with other dogs, see details😍👇
https://t.co/EDojmIbkDf
#dogs #England #pets https://t.co/o4IRF766pa","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",245,10,417
26,1384875864014348293,2021-04-21 14:25:10+00:00,BrandonMorehous,"I sold 1 #ebook in the #UK, does that make me an #international #author? 

#justasking #indieauthors #IndieApril","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",378,83,20
27,1384836099424534530,2021-04-21 11:47:09+00:00,BobBlackman,"As we celebrate the birthday of HM the Queen. Let us all wish #HappyBirthdayYourMajesty 
The entire #UK &amp; #Commonwealth wish you a long &amp; healthy life as you reign over us.
#GodSavetheQueen https://t.co/Ofz0863weh","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",599,39,102
28,1384513579458592774,2021-04-20 14:25:35+00:00,AdoptionsUk,"Please retweet to help Indie find a home #MANCHESTER 

Border Collie aged 5, looking for an experienced, adult home, good with dogs out but best as only pet, he has Diabetes and will need daily injections, what a beauty!😍
https://t.co/wPYf7g1D8P
#dogs #Easter #pets #England #UK https://t.co/BHResRd4Mx","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",287,5,366
29,1384500079998889984,2021-04-20 13:31:56+00:00,charlesadler,"#NewZealand was 1st to stop allowing flights from #India, home of a double mutant variant-B.1.617. #UK, #HongKong &amp; others have now said NO to flights from India. Many frontline Canadian doctors are asking #Trudeau gov't to act now. This is #MustRead https://t.co/CYjH0d0hEd","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",302,2,148
30,1384459891964735493,2021-04-20 10:52:14+00:00,dogbus999,"Remember Ben and Eden who lived on chains? Ben is also blind! Well I'm so pleased to tell you, we have both home #uk both adopted together &amp; both very much loved #teamdogbus THANKYOU for supporting #dogbus and changing their lives #Ben #Eden #breakthechain https://t.co/bsmPAPpwEp https://t.co/MRoj4ZefuU","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",355,13,89
31,1384441705253023747,2021-04-20 09:39:58+00:00,ChrisGPackham,"Real animal fur is cruel &amp; unnecessary. It doesn’t look cool on your collar, it looks cruel. Today @HSIUKorg @PETAUK @FourPawsUK @OpenCagesUK @RSPCA_official submitted 1 million signatures to @BorisJohnson, calling for a #UK fur sales ban. The time for a #FurFreeBritain is now! https://t.co/0wt3lNG2Ke","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",2202,59,599
32,1384401017631039489,2021-04-20 06:58:18+00:00,AdoptionsUk,"Please retweet to help find Flash stolen from #WENVOE #CARDIFF #WALES 🏴󠁧󠁢󠁷󠁬󠁳󠁿

Have you seen Flash, adult male Fox Terrier,  stolen 11 NOV 2020, he's microchipped and has distinctive markings 💔 PLEASE LOOK OUT FOR HIM? 👀

https://t.co/n8YJQPIjCN
#dogs #terrier #pets #UK #England https://t.co/IQC4g6fp6X","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",235,6,486
33,1384349114410815490,2021-04-20 03:32:03+00:00,rameshlaus,"#US asks citizens not to travel to #India 

#UK adds #India to ""Red-list"" for travel..

#Hongkong halts flights from #India for 14 days..

#CoronaSecondWave","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1182,4,115
34,1384130854138441740,2021-04-19 13:04:46+00:00,AdoptionsUk,"Please retweet to help Charlie find a home #MANCHESTER  #UK 
He's been over looked fo over 500 days !
He's looking for an active, adult home as only pet, see details or APPLY👇
https://t.co/5SrFfA5cdV
#dogs https://t.co/V2nOwnO1Xf","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",357,9,495
35,1384075076383830016,2021-04-19 09:23:07+00:00,dogbus999,"Beautiful Dollar ❤️ looking for her adult only forever home who will understand its confusing &amp; hard to live in a loving home when all you've ever known is cruelty.The only negative is Dollar guards new things,this includes her human. #uk #AdoptDontShop https://t.co/pYHXjzHNkM https://t.co/tUSdevAXi5","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",283,4,178
36,1384016861461827587,2021-04-19 05:31:48+00:00,StephenMcDonell,I've written a chapter for this book which was launched today. It will be hitting bookshops in #Australia from now on and in around a month or so in the #UK. #China https://t.co/QezLqB3MBE,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",385,35,69
37,1383842050353754119,2021-04-18 17:57:10+00:00,AdoptionsUk,"Please retweet to help Zak find a home #Wiltshire  ( within 1 hour)

Aged 2-5, noise sensitive, wants rural adult home as only dog though enjoys playing with other dogs out,  has some medical needs, please see full details👇

https://t.co/4PpBVgXWra
#dogs #pets #England #UK https://t.co/3oBA77Y6EY","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",249,5,403
38,1383159551134957574,2021-04-16 20:45:09+00:00,IntlStarz,"“One good thing about music, when it hits you, you feel no pain.” -Bob Marley join us for a @GravittiBand exclusive interview right here on #TwitterSpaces #SaturdayVibes #ReggaeInvasion #uk https://t.co/zBrxsIbspc","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1100,1,26
39,1383145435020296192,2021-04-16 19:49:03+00:00,Howephotography,"Let me introduce you  to

His Lord and Ladyship of the fields

He's now become part of the furniture, fingers crossed we'll hear the  pitta patta of tiny talons in the not to distant future
@wildlifebcn 
#canonr5   @CanonUKandIE  #uk    #kestrel #photooftheday #WildApetureUK https://t.co/V7pcVDndMj","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",286,2,29
40,1383087958534852610,2021-04-16 16:00:40+00:00,dogbus999,"Happy adoption day Ellie. You've made it sweetheart, your very own loving family 😍😍🐾🐾 #uk #dogbus #rescue #secondchance #newlife #adopted https://t.co/J4t3Z4RtkQ","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",309,8,36
41,1383049284430467083,2021-04-16 13:26:59+00:00,PPaulCharles,"Positive news from #Ireland - if you’ve been fully vaccinated then you won’t need to go into hotel quarantine after arriving from a red list country. Small but important steps out of this....will the #UK follow? #COVID19 

https://t.co/a5d1OWUpDZ","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",316,25,24
42,1382896069038669826,2021-04-16 03:18:10+00:00,girishkuber,🤣🤣Centre asking states to follow #UK example of aggressive vaccination. 😂😂With just two vaccines?? That too in short supply. @LoksattaLive readers will recall #Anyatha last week.,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",731,35,80
43,1382752851479379968,2021-04-15 17:49:04+00:00,wallacemick,I asked #OPCW Director  Gen. Fernando Arias many questions re 'Staged Chemical Attack in Douma' which #US #France #UK used as an excuse to illegally bomb #Syria - He refused to answer. OPCW Chief has been exposed as a pawn for Western Imperialism - He is destroying the OPCW.... https://t.co/50Tzvoji7l,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1270,95,677
44,1382748145612914693,2021-04-15 17:30:22+00:00,Mike_Fabricant,"Since #Brexit, the #UK economy has closed the trade gap with the #EU.
https://t.co/ctkOeDHdPy","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",236,24,67
45,1382598341121429505,2021-04-15 07:35:06+00:00,PPaulCharles,"Further evidence that free, rapid, lateral flow tests are ideal for those returning from green category countries, when testing pre-departure to the #UK and post-arrival. They are good enough to re-open schools so good enough for travel. @bbchealth 

https://t.co/QDrPVmkd8E","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",604,49,79
46,1382514012248633346,2021-04-15 02:00:01+00:00,CGTNOfficial,"This puffin bird is having a great meal catching nearly a dozen sand eels all in one bite and all in its beak on the Skomer Island off Pembrokeshire, #UK, https://t.co/FUxHY0SBQr","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",502,8,72
47,1382440928191913987,2021-04-14 21:09:36+00:00,AdoptionsUk,"Please retweet, do you know anything about this poor Lab found #SLOUGH 5pm on Common Road, Langley, last Wednesday, 7 April 2021
microchipped but unfortunately the details out of date
There were also signs of multiple pregnancies.
https://t.co/dj3duxeNMS 
#dogs #pet #UK #England https://t.co/tswWW1r46v","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",786,141,1164
48,1382234845833740288,2021-04-14 07:30:42+00:00,AdoptionsUk,"Please retweet, realising that dogs in council pounds in the UK can be destroyed after just 7 days,  I did see a petition to raise this to 21 days. Is anyone working on this now please? Would anyone be interested in starting a petition against the 7 days rule? 
#dogs #pets #UK https://t.co/NUqqYaKUPb","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",337,26,478
49,1381956956777287680,2021-04-13 13:06:28+00:00,RHCJO,"His Majesty King Abdullah II, in a phone call, extends condolences to His Royal Highness Prince Charles, The Prince of Wales, over the passing of His Royal Highness The Prince Philip, Duke of Edinburgh #Jordan #UK","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",719,13,90
50,1381948097710989312,2021-04-13 12:31:16+00:00,AdoptionsUk,"Please retweet to help Bringo find a home #BATH #UK 

Affectionate Dogue De Bordeaux aged 4, wary of men so will bond more with females, wants an adult home as only pet, loves his toys and a snuggle on your lap see details👇

https://t.co/suo7oup8BG
#dogs #dogsoftwitter #England https://t.co/kTffLHrpFS","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",222,10,377
51,1381138753067094024,2021-04-11 06:55:13+00:00,AdoptionsUk,"Please retweet to help find the owner of this dog found #Bletchingley #Surrey 

Found about a month ago, adult female Springer Spaniel, do you recognise her?  More details below👇
https://t.co/YLAiGOhvNU
#dogs #pets #animals #England #UK #Spaniel https://t.co/S3aVRmVTb6","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",296,6,598
52,1380945291835215883,2021-04-10 18:06:28+00:00,DaveSpherical,The very photogenic #long #tailed #tit #bird #birds #birdphotography #birdwatching #posing #trees #pose #TwitterNatureCommunity #twitter #lincolnshire #lincsconnect #uk #GreatBritain #colours #Pink https://t.co/frDVTjj1B3,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",951,17,107
53,1380896317044576256,2021-04-10 14:51:52+00:00,AdoptionsUk,"Please retweet to help Jim find a home #CUMBRIA #UK 

Previously a farm dog, aged 10, looking for a quiet adult home as only dog, he's on pain relief for arthritis but enjoys gentle walks, deserves a loving home now, please share?
https://t.co/kWvcsICTVp
#dogs #Collie https://t.co/frT9SUUEzA","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",323,6,461
54,1380644686688313350,2021-04-09 22:11:59+00:00,AdoptionsUk,"Please retweet to help Suki find a home #LIVERPOOL #UK
Lovely Akita aged 9, BEEN IN THE SHELTER FOR 4 YEARS!  She loves walks, play and the snow, looking for an experienced adult home as only pet. Please share, let's get her a home! 💔
DETAILS or APPLY👇
https://t.co/SJHCipv0Q9 https://t.co/DqtBE9Lf02","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",287,8,436
55,1380615474321489925,2021-04-09 20:15:54+00:00,Alex_Verbeek,"🛶 

Take a moment to enjoy the scenes captured by a kayaker from inside Fingal's Cave on the Isle of Staff off the coast of Scotland. 

#Scotland #travel #UK 
Via @ABC 

 https://t.co/6uT0YaLfyB","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",376,22,127
56,1380581273501016064,2021-04-09 18:00:00+00:00,AFPphoto,"#UK - Mural of 150,000 hearts representing Covid victims being painted - without permission - near Parliament. #AFP
 📸 Justin Tallis https://t.co/vAL4iffp22","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",408,2,136
57,1380415185924419585,2021-04-09 07:00:01+00:00,AFPphoto,"#UK - Mural of 150,000 hearts representing Covid victims being painted - without permission - near Parliament. #AFP
 📸 Justin Tallis https://t.co/qhTrvurQAR","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",362,4,127
58,1380282998537486340,2021-04-08 22:14:45+00:00,dogbus999,"I leave you tonight with a video of our beautiful brave Nera in her new forever home #uk A dreadful reminder of Nera's story, this precious girl was sexually abused needing surgery &amp; treatment for eye worms and growth. You made this happen by supporting #dogbus THANKYOU THANKYOU https://t.co/4IxEYnne5s","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",277,9,49
59,1380251177850437632,2021-04-08 20:08:19+00:00,PPaulCharles,My understanding is that the “Declaration to Travel” form (required legally to travel overseas from the UK) will be removed from 17th May. So anyone will be able to leave the #UK without stating a reason. Restrictions/tests will apply on return to the #UK of course. @ThePCAgency,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",433,33,54
60,1380132071201472514,2021-04-08 12:15:02+00:00,pushsquare,"PS5 Has Already Outsold PS Vita, Nintendo Wii U, and SEGA Dreamcast in the UK https://t.co/1Y1z0ayGBx #Sony #PS5 #UK #Hardware #Sales https://t.co/5IdEbp0zrl","<a href=""https://hookshot.media"" rel=""nofollow"">Hookshot CMS</a>",670,18,53
61,1379856189324984322,2021-04-07 17:58:46+00:00,AdoptionsUk,"Please retweet to help find the owner of this dog found #Bletchingley #Surrey 

Found about a month ago, adult female Springer Spaniel, do you recognise her?  More details below👇
https://t.co/YLAiGOhvNU
#dogs #pets #animals #England #UK #Spaniel https://t.co/xcuslLF2W3","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",287,11,589
62,1379754861558894597,2021-04-07 11:16:08+00:00,AdoptionsUk,"Please retweet to help Suki find a home #LIVERPOOL #UK
Lovely Akita aged 9, BEEN IN THE SHELTER FOR 4 YEARS!  She loves walks, play and the snow, looking for an experienced adult home as only pet. Please share, let's get her a home! 💔🍀
DETAILS of APPLY
https://t.co/UXtUnuPcXZ https://t.co/g5q9s9ZU1f","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",225,6,374
63,1379201477823107074,2021-04-05 22:37:11+00:00,AdoptionsUk,"Please retweet... just a reminder that the sentence for animal cruelty in the UK is about to be increased to 5 years in prison. 
If you see anyone hurting an animal please report them to the RSPCA. It's time people spoke up and stopped this. 
#dogs #cats #horses #UK https://t.co/gdvK29G1zI","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",572,21,527
64,1379165245281865729,2021-04-05 20:13:12+00:00,Mrjamieohara1,If this doesn’t sum up England nothing will 😂😂 #snow #weather #uk https://t.co/evTtr63mGw,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",630,9,69
65,1379134595300528129,2021-04-05 18:11:25+00:00,AdoptionsUk,"Please retweet to help Jonathan find a home #SUSSEX 

Aged 2-5, Jonathan is deaf but doesn't let that stop him, He's looking for a caring experienced, adult home as an only pet. He has't really had experience of home life, please share APPLY👇
https://t.co/gLZlxf3h05
#dogs #UK https://t.co/2FUUdnDNBH","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",227,5,328
66,1379110279867461637,2021-04-05 16:34:48+00:00,AdoptionsUk,"Please retweet to help Bosco find a home #WORCESTERSHIRE 

Aged 5-7 looking for a committed adult home that will go on with training, he need a quiet rural home away from traffic, best as only pet, please see details and retweet to help ? ⭐️🍀👇
https://t.co/UZdYLpKQjl
#dogs #UK https://t.co/GjaPIZ9SRR","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",296,10,426
67,1379108001022418946,2021-04-05 16:25:44+00:00,CptHodl,"Arrived, it’s happening 
#SAFEMOON #imminent #UK https://t.co/V5hE7Iubgn","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4859,226,947
68,1378970463951585280,2021-04-05 07:19:13+00:00,YasMohammedxx,"A woman in the #UK decides she doesn’t want to wear hijab. Records an hour long video where she just reads the hate, the rape and death threats to her and her family.

Then they tell you it’s a choice.

Choose to conform or choose to be attacked.

https://t.co/9xbalCWGG6 https://t.co/f15xNlTcV2","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",618,12,215
69,1378769897338060801,2021-04-04 18:02:14+00:00,Ivy_MiddletonUK,"Ban greyhound racing to end unnecessary deaths &amp; suffering of racing dogs

🆘️PETITION: The #UK Government must introduce legislation to abolish greyhound racing, via managed shutdown of activities

It needs 25000 more signatures to go to parliament
⤵️
https://t.co/Ka4IaBBE3P https://t.co/ytRzajhnBc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",432,40,354
70,1378765129358192641,2021-04-04 17:43:17+00:00,AdoptionsUk,"Please retweet to help Meatball find a home #FAREHAM

Active Shar Pei aged 1, can live with children aged 11+, didn't get on with dogs he was living with so best as only pet, wants experienced home, please read full details👇
https://t.co/7nCS9uNita
#dogs #Sunday #SharPei #UK https://t.co/DRUllDhN32","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",227,8,366
71,1378692435405066241,2021-04-04 12:54:26+00:00,AdoptionsUk,"Please retweet, there are 36 Greyhounds available for adoption at different locations in the UK on the The Dogs Trust website today. Please go to their website and enter your postcode if you could offer a forever home?
https://t.co/wcLiwPD1gu
#dogs #UK #England #Scotland #Wales https://t.co/cFIlBSnX4z","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",259,13,374
